0.6794 0.655999 0.328278 0.6404 0.670634,BJA,Gbest:76,Lbest:-1067
0.6794 0.655999 0.328278 0.6404 0.670634,BJA,Gbest:76,Lbest:-1078
0.6794 0.656 0.328278 0.640401 0.671122,BJA,Gbest:76,Lbest:-1083
0.6794 0.656 0.328156 0.640401 0.671122,BJA,Gbest:76,Lbest:51
0.6794 0.656 0.327912 0.640402 0.671122,BJA,Gbest:76,Lbest:-1078
0.6794 0.656 0.327424 0.640402 0.671366,BJA,Gbest:76,Lbest:-1075
0.6794 0.656 0.326447 0.640402 0.671366,BJA,Gbest:76,Lbest:-1067
0.6794 0.656 0.324494 0.640402 0.671366,BJA,Gbest:76,Lbest:-1068
0.6794 0.656 0.324494 0.640402 0.671366,BJA,Gbest:76,Lbest:-1069
0.679401 0.656 0.324494 0.640402 0.671366,BJA,Gbest:76,Lbest:-1062
0.679402 0.656 0.322541 0.640402 0.671366,BJA,Gbest:76,Lbest:71
0.679402 0.656 0.321564 0.640402 0.671366,BJA,Gbest:76,Lbest:65
0.679402 0.656 0.321076 0.640404 0.671489,BJA,Gbest:76,Lbest:-1076
0.679402 0.656 0.321076 0.640404 0.67155,BJA,Gbest:76,Lbest:-1074
0.679402 0.656 0.321076 0.640404 0.67155,BJA,Gbest:76,Lbest:-1068
0.679402 0.656 0.320832 0.640404 0.67155,BJA,Gbest:76,Lbest:39
0.679402 0.656 0.32071 0.640404 0.67155,BJA,Gbest:76,Lbest:-1080
0.679402 0.656 0.32071 0.640407 0.67158,BJA,Gbest:76,Lbest:-1089
0.679404 0.656 0.32071 0.640415 0.67158,BJA,Gbest:76,Lbest:-1082
0.679404 0.656 0.32071 0.640415 0.67158,BJA,Gbest:76,Lbest:-1080
0.679404 0.656 0.32071 0.640415 0.671595,BJA,Gbest:76,Lbest:60
0.679404 0.656001 0.32071 0.640415 0.671595,BJA,Gbest:76,Lbest:-1078
0.679404 0.656001 0.32071 0.640415 0.671599,BJA,Gbest:76,Lbest:-1071
0.679404 0.656001 0.32071 0.640415 0.671599,BJA,Gbest:76,Lbest:-1070
0.679404 0.656001 0.320649 0.64043 0.671599,BJA,Gbest:76,Lbest:60
0.679404 0.656001 0.320649 0.640461 0.671599,BJA,Gbest:76,Lbest:-1095
0.679404 0.656002 0.320649 0.640461 0.671599,BJA,Gbest:76,Lbest:65
0.679404 0.656004 0.320618 0.640461 0.671599,BJA,Gbest:76,Lbest:-1080
0.679404 0.656004 0.320603 0.640461 0.671599,BJA,Gbest:76,Lbest:-1068
0.679404 0.656004 0.320603 0.640461 0.671599,BJA,Gbest:76,Lbest:-1063
0.679404 0.656008 0.320601 0.640461 0.671599,BJA,Gbest:76,Lbest:-1084
0.679404 0.656015 0.3206 0.640461 0.671599,BJA,Gbest:76,Lbest:56
0.679404 0.656015 0.3206 0.640461 0.671599,BJA,Gbest:76,Lbest:-1078
0.679408 0.656015 0.3206 0.640461 0.6716,BJA,Gbest:76,Lbest:-1074
0.679415 0.65603 0.3206 0.640461 0.6716,BJA,Gbest:76,Lbest:59
0.679415 0.65603 0.3206 0.640461 0.6716,BJA,Gbest:76,Lbest:-1065
0.679415 0.65603 0.3206 0.640461 0.6716,BJA,Gbest:76,Lbest:-1072
0.679415 0.656061 0.3206 0.640522 0.6716,BJA,Gbest:76,Lbest:-1081
0.679415 0.656122 0.3206 0.640522 0.6716,BJA,Gbest:76,Lbest:-1087
0.679415 0.656244 0.3206 0.640522 0.6716,BJA,Gbest:76,Lbest:71
0.679415 0.656244 0.3206 0.640644 0.6716,BJA,Gbest:76,Lbest:-1076
0.679415 0.656488 0.3206 0.640888 0.6716,BJA,Gbest:76,Lbest:61
0.679415 0.656976 0.3206 0.640888 0.6716,BJA,Gbest:76,Lbest:66
0.67943 0.656976 0.3206 0.640888 0.6716,BJA,Gbest:76,Lbest:-1068
0.67943 0.656976 0.3206 0.641376 0.6716,BJA,Gbest:76,Lbest:54
0.67943 0.657953 0.3206 0.641376 0.6716,BJA,Gbest:76,Lbest:-1077
0.67943 0.657953 0.3206 0.642353 0.6716,BJA,Gbest:76,Lbest:-1078
0.67943 0.657953 0.320599 0.642353 0.6716,BJA,Gbest:76,Lbest:39
0.67943 0.657953 0.320599 0.642353 0.6716,BJA,Gbest:76,Lbest:-1096
0.67943 0.657953 0.320598 0.644306 0.6716,BJA,Gbest:76,Lbest:-1075
0.679461 0.657953 0.320598 0.644306 0.6716,BJA,Gbest:76,Lbest:64
0.679461 0.657953 0.320598 0.646259 0.6716,BJA,Gbest:76,Lbest:56
0.679461 0.657953 0.320598 0.646259 0.6716,BJA,Gbest:76,Lbest:71
0.679461 0.659906 0.320596 0.647236 0.6716,BJA,Gbest:76,Lbest:64
0.679461 0.659906 0.320596 0.647236 0.6716,BJA,Gbest:76,Lbest:-1085
0.679522 0.661859 0.320596 0.647236 0.6716,BJA,Gbest:76,Lbest:-1096
0.679522 0.661859 0.320596 0.647236 0.6716,BJA,Gbest:76,Lbest:-1088
0.679522 0.662836 0.320596 0.647236 0.6716,BJA,Gbest:76,Lbest:-1085
0.679522 0.663324 0.320596 0.647236 0.6716,BJA,Gbest:76,Lbest:-1071
0.679522 0.663324 0.320596 0.647236 0.6716,BJA,Gbest:76,Lbest:66
0.679522 0.663568 0.320596 0.647236 0.6716,BJA,Gbest:76,Lbest:59
0.679522 0.66369 0.320596 0.647724 0.6716,BJA,Gbest:76,Lbest:-1088
0.679522 0.66369 0.320592 0.647724 0.6716,BJA,Gbest:76,Lbest:-1067
0.679644 0.663751 0.320585 0.647968 0.671601,BJA,Gbest:76,Lbest:35
0.679644 0.663782 0.320585 0.64809 0.671601,BJA,Gbest:76,Lbest:-1073
0.679888 0.663797 0.32057 0.64809 0.671602,BJA,Gbest:76,Lbest:59
0.680376 0.663797 0.32057 0.64809 0.671604,BJA,Gbest:76,Lbest:50
0.680376 0.663799 0.320539 0.64809 0.671604,BJA,Gbest:76,Lbest:-1090
0.680376 0.6638 0.320539 0.648151 0.671604,BJA,Gbest:76,Lbest:-1068
0.680376 0.6638 0.320539 0.648151 0.671604,BJA,Gbest:76,Lbest:64
0.680376 0.6638 0.320539 0.648151 0.671604,BJA,Gbest:76,Lbest:-1080
0.680376 0.6638 0.320478 0.648151 0.671604,BJA,Gbest:76,Lbest:-1070
0.680376 0.6638 0.320356 0.648151 0.671604,BJA,Gbest:76,Lbest:42
0.680376 0.6638 0.320112 0.648151 0.671604,BJA,Gbest:76,Lbest:-1076
0.681353 0.6638 0.319624 0.648151 0.671604,BJA,Gbest:76,Lbest:49
0.681353 0.6638 0.319624 0.648151 0.671604,BJA,Gbest:76,Lbest:68
0.681353 0.6638 0.319624 0.648151 0.671604,BJA,Gbest:76,Lbest:-1068
0.681353 0.663802 0.318647 0.648182 0.671604,BJA,Gbest:76,Lbest:65
0.683306 0.663802 0.316694 0.648197 0.671604,BJA,Gbest:76,Lbest:66
0.683306 0.663802 0.316694 0.648199 0.671604,BJA,Gbest:76,Lbest:-1077
0.683306 0.663802 0.314741 0.6482 0.671607,BJA,Gbest:76,Lbest:37
0.685259 0.663802 0.314741 0.6482 0.671607,BJA,Gbest:76,Lbest:-1078
0.685259 0.663802 0.314741 0.6482 0.671607,BJA,Gbest:76,Lbest:71
0.686236 0.663802 0.313764 0.6482 0.671607,BJA,Gbest:76,Lbest:-1072
0.686236 0.663806 0.313764 0.6482 0.671607,BJA,Gbest:76,Lbest:39
0.686236 0.663806 0.313764 0.6482 0.671607,BJA,Gbest:76,Lbest:66
0.686236 0.663806 0.313764 0.6482 0.671615,BJA,Gbest:76,Lbest:-1074
0.686236 0.663813 0.313764 0.6482 0.671615,BJA,Gbest:76,Lbest:69
0.686236 0.663813 0.313276 0.6482 0.671615,BJA,Gbest:76,Lbest:-1077
0.686236 0.663813 0.313032 0.6482 0.67163,BJA,Gbest:76,Lbest:-1062
0.686236 0.663813 0.313032 0.6482 0.67163,BJA,Gbest:76,Lbest:56
0.686236 0.663829 0.31291 0.648201 0.67163,BJA,Gbest:76,Lbest:65
0.686724 0.663859 0.312849 0.648201 0.671661,BJA,Gbest:76,Lbest:-1067
0.686724 0.663859 0.312849 0.648201 0.671722,BJA,Gbest:76,Lbest:71
0.686724 0.663859 0.312818 0.648201 0.671722,BJA,Gbest:76,Lbest:-1083
0.686724 0.663859 0.312818 0.648201 0.671722,BJA,Gbest:76,Lbest:64
0.686724 0.663859 0.312803 0.648201 0.671722,BJA,Gbest:76,Lbest:-1079
0.686724 0.663859 0.312803 0.648201 0.671722,BJA,Gbest:76,Lbest:55
0.686724 0.663859 0.312803 0.648202 0.671844,BJA,Gbest:76,Lbest:-1070
0.686724 0.663859 0.312803 0.648202 0.671844,BJA,Gbest:76,Lbest:-1078
0.686968 0.663859 0.312803 0.648202 0.671844,BJA,Gbest:76,Lbest:-1063
0.686968 0.663859 0.312803 0.648204 0.672088,BJA,Gbest:76,Lbest:-1081
0.68709 0.663859 0.312801 0.648207 0.672088,BJA,Gbest:76,Lbest:48
0.68709 0.66392 0.312801 0.648207 0.672088,BJA,Gbest:76,Lbest:-1072
0.687151 0.66392 0.3128 0.648215 0.672576,BJA,Gbest:76,Lbest:-1082
0.687182 0.66392 0.312798 0.64823 0.672576,BJA,Gbest:76,Lbest:48
0.687197 0.66392 0.312798 0.64823 0.672576,BJA,Gbest:76,Lbest:-1074
0.687197 0.664042 0.312798 0.64823 0.672576,BJA,Gbest:76,Lbest:71
0.687197 0.664286 0.312794 0.648261 0.673553,BJA,Gbest:76,Lbest:-1082
0.687199 0.664286 0.312787 0.648322 0.673553,BJA,Gbest:76,Lbest:56
0.687199 0.664286 0.312771 0.648444 0.675506,BJA,Gbest:76,Lbest:66
0.687199 0.664286 0.312771 0.648444 0.675506,BJA,Gbest:76,Lbest:59
0.687199 0.664775 0.312771 0.648444 0.675506,BJA,Gbest:76,Lbest:-1073
0.687199 0.665751 0.312771 0.648444 0.677459,BJA,Gbest:76,Lbest:-1074
0.687199 0.665751 0.312771 0.648444 0.677459,BJA,Gbest:76,Lbest:51
0.687199 0.665751 0.312771 0.648688 0.678436,BJA,Gbest:76,Lbest:-1090
0.687199 0.665751 0.312741 0.649176 0.678436,BJA,Gbest:76,Lbest:65
0.687199 0.665751 0.312741 0.649176 0.678924,BJA,Gbest:76,Lbest:57
0.687199 0.667704 0.312741 0.650153 0.679168,BJA,Gbest:76,Lbest:61
0.687199 0.667704 0.312741 0.650153 0.679168,BJA,Gbest:76,Lbest:-1078
0.687199 0.667704 0.31268 0.652106 0.679168,BJA,Gbest:76,Lbest:61
0.687199 0.669657 0.31268 0.652106 0.679168,BJA,Gbest:76,Lbest:57
0.687199 0.669657 0.31268 0.654059 0.679168,BJA,Gbest:76,Lbest:-1073
0.687199 0.669657 0.31268 0.654059 0.679168,BJA,Gbest:76,Lbest:-1068
0.687199 0.669657 0.31268 0.655036 0.679168,BJA,Gbest:76,Lbest:65
0.687199 0.669657 0.31268 0.655036 0.67929,BJA,Gbest:76,Lbest:-1067
0.687199 0.669657 0.31268 0.655036 0.679351,BJA,Gbest:76,Lbest:-1073
0.687199 0.669657 0.31268 0.655036 0.679351,BJA,Gbest:76,Lbest:-1069
0.687199 0.670634 0.312558 0.655036 0.679351,BJA,Gbest:76,Lbest:-1060
0.687199 0.670634 0.312558 0.655036 0.679351,BJA,Gbest:76,Lbest:-1062
0.687199 0.670634 0.312314 0.655036 0.679382,BJA,Gbest:76,Lbest:-1065
0.6872 0.671122 0.311825 0.655036 0.679382,BJA,Gbest:76,Lbest:-1064
0.6872 0.671122 0.311825 0.655524 0.679382,BJA,Gbest:76,Lbest:-1073
0.687202 0.671366 0.310849 0.655768 0.679382,BJA,Gbest:76,Lbest:-1084
0.687202 0.671489 0.308896 0.655768 0.679382,BJA,Gbest:76,Lbest:-1071
0.687202 0.671489 0.306943 0.655768 0.679397,BJA,Gbest:76,Lbest:-1070
0.687206 0.671489 0.305966 0.65589 0.679397,BJA,Gbest:76,Lbest:-1062
0.687206 0.671489 0.305966 0.65589 0.679397,BJA,Gbest:76,Lbest:-1063
0.687213 0.671489 0.305966 0.65589 0.679397,BJA,Gbest:76,Lbest:59
0.687213 0.671489 0.305966 0.65589 0.679397,BJA,Gbest:76,Lbest:-1069
0.687229 0.671489 0.305478 0.65589 0.679397,BJA,Gbest:76,Lbest:-1082
0.687229 0.671489 0.305234 0.655951 0.679397,BJA,Gbest:76,Lbest:66
0.687229 0.671489 0.305111 0.655951 0.679397,BJA,Gbest:76,Lbest:51
0.687229 0.67155 0.30505 0.655951 0.679397,BJA,Gbest:76,Lbest:-1067
0.687229 0.67158 0.30505 0.655982 0.679399,BJA,Gbest:76,Lbest:56
0.687229 0.67158 0.30502 0.655982 0.679399,BJA,Gbest:76,Lbest:-1076
0.687229 0.67158 0.305005 0.655982 0.679399,BJA,Gbest:76,Lbest:64
0.687229 0.67158 0.305005 0.655997 0.679399,BJA,Gbest:76,Lbest:-1083
0.687229 0.67158 0.305001 0.655999 0.679399,BJA,Gbest:76,Lbest:53
0.687259 0.67158 0.305001 0.656 0.679399,BJA,Gbest:76,Lbest:62
0.687259 0.67158 0.305001 0.656 0.679399,BJA,Gbest:76,Lbest:-1072
0.687259 0.67158 0.305001 0.656 0.679399,BJA,Gbest:76,Lbest:58
0.687259 0.671595 0.305001 0.656 0.679399,BJA,Gbest:76,Lbest:-1067
0.687259 0.671595 0.305 0.656 0.679399,BJA,Gbest:76,Lbest:46
0.687259 0.671595 0.305 0.656 0.6794,BJA,Gbest:76,Lbest:56
0.687259 0.671595 0.305 0.656 0.6794,BJA,Gbest:76,Lbest:61
0.687259 0.671599 0.305 0.656 0.6794,BJA,Gbest:76,Lbest:64
0.687259 0.671599 0.305 0.656 0.6794,BJA,Gbest:76,Lbest:-1075
0.687259 0.671599 0.305 0.656 0.6794,BJA,Gbest:76,Lbest:-1082
0.687259 0.6716 0.305 0.656 0.6794,BJA,Gbest:76,Lbest:54
0.687259 0.6716 0.305 0.656 0.6794,BJA,Gbest:76,Lbest:52
0.687259 0.6716 0.305 0.656 0.6794,BJA,Gbest:76,Lbest:-1074
0.687259 0.6716 0.304999 0.656 0.6794,BJA,Gbest:76,Lbest:-1068
0.687259 0.6716 0.304998 0.656 0.6794,BJA,Gbest:76,Lbest:71
0.68732 0.6716 0.304998 0.656 0.679401,BJA,Gbest:76,Lbest:-1078
0.68732 0.6716 0.304996 0.656 0.679401,BJA,Gbest:76,Lbest:-1073
0.68732 0.6716 0.304993 0.656 0.679401,BJA,Gbest:76,Lbest:66
0.68732 0.6716 0.304985 0.656 0.679401,BJA,Gbest:76,Lbest:-1078
0.68732 0.6716 0.30497 0.656 0.679401,BJA,Gbest:76,Lbest:-1076
0.68732 0.6716 0.304939 0.656001 0.679401,BJA,Gbest:76,Lbest:53
0.687442 0.6716 0.304939 0.656001 0.679401,BJA,Gbest:76,Lbest:61
0.687442 0.671601 0.304878 0.656001 0.679401,BJA,Gbest:76,Lbest:-1061
0.687442 0.671601 0.304878 0.656001 0.679401,BJA,Gbest:76,Lbest:65
0.687442 0.671601 0.304756 0.656001 0.679402,BJA,Gbest:76,Lbest:44
0.687686 0.671602 0.304512 0.656001 0.679402,BJA,Gbest:76,Lbest:62
0.687686 0.671602 0.304512 0.656001 0.679402,BJA,Gbest:76,Lbest:71
0.687686 0.671602 0.304512 0.656001 0.679402,BJA,Gbest:76,Lbest:70
0.687686 0.671604 0.304512 0.656001 0.679402,BJA,Gbest:76,Lbest:56
0.687686 0.671607 0.304512 0.656001 0.679402,BJA,Gbest:76,Lbest:-1068
0.687686 0.671607 0.304512 0.656001 0.679402,BJA,Gbest:76,Lbest:60
0.687686 0.671607 0.304024 0.656001 0.679402,BJA,Gbest:76,Lbest:-1075
0.687686 0.671607 0.303047 0.656001 0.679402,BJA,Gbest:76,Lbest:-1077
0.687686 0.671607 0.303047 0.656002 0.679402,BJA,Gbest:76,Lbest:75
0.687686 0.671607 0.301094 0.656004 0.679402,BJA,Gbest:76,Lbest:56
0.687686 0.671607 0.301094 0.656004 0.679402,BJA,Gbest:76,Lbest:-1073
0.688175 0.671615 0.301094 0.656004 0.679404,BJA,Gbest:76,Lbest:-1073
0.688175 0.671615 0.299141 0.656008 0.679404,BJA,Gbest:76,Lbest:60
0.688175 0.67163 0.299141 0.656008 0.679404,BJA,Gbest:76,Lbest:-1075
0.688175 0.67163 0.299141 0.656008 0.679404,BJA,Gbest:76,Lbest:-1075
0.688175 0.67163 0.299141 0.656015 0.679404,BJA,Gbest:76,Lbest:-1073
0.688175 0.67163 0.298164 0.656015 0.679404,BJA,Gbest:76,Lbest:-1075
0.688175 0.671661 0.297676 0.65603 0.679408,BJA,Gbest:76,Lbest:53
0.689151 0.671661 0.297676 0.65603 0.679415,BJA,Gbest:76,Lbest:64
0.691104 0.671661 0.297432 0.65603 0.679415,BJA,Gbest:76,Lbest:-1072
0.693057 0.671661 0.29731 0.656061 0.679415,BJA,Gbest:76,Lbest:-1078
0.694034 0.671661 0.297249 0.656122 0.679415,BJA,Gbest:76,Lbest:-1057
0.694522 0.671661 0.297249 0.656122 0.679415,BJA,Gbest:76,Lbest:50
0.694522 0.671661 0.297249 0.656122 0.679415,BJA,Gbest:76,Lbest:66
0.694522 0.671661 0.297249 0.656122 0.679415,BJA,Gbest:76,Lbest:59
0.694522 0.671722 0.297249 0.656122 0.679415,BJA,Gbest:76,Lbest:-1070
0.694522 0.671722 0.297249 0.656122 0.679415,BJA,Gbest:76,Lbest:50
0.694766 0.671722 0.297249 0.656122 0.679415,BJA,Gbest:76,Lbest:63
0.694766 0.671844 0.297218 0.656122 0.679415,BJA,Gbest:76,Lbest:-1085
0.694766 0.671844 0.297218 0.656244 0.679415,BJA,Gbest:76,Lbest:-1062
0.694889 0.671844 0.297203 0.656244 0.679415,BJA,Gbest:76,Lbest:48
0.694889 0.671844 0.297201 0.656244 0.679415,BJA,Gbest:76,Lbest:-1073
0.694889 0.671844 0.297201 0.656244 0.679415,BJA,Gbest:76,Lbest:63
0.69495 0.671844 0.297201 0.656244 0.679415,BJA,Gbest:76,Lbest:-1062
0.69495 0.672088 0.297201 0.656488 0.679415,BJA,Gbest:76,Lbest:-1073
0.69495 0.672088 0.297201 0.656488 0.679415,BJA,Gbest:76,Lbest:-1062
0.69495 0.672088 0.2972 0.656488 0.679415,BJA,Gbest:76,Lbest:66
0.69498 0.672088 0.2972 0.656488 0.679415,BJA,Gbest:76,Lbest:-1069
0.694995 0.672088 0.2972 0.656488 0.67943,BJA,Gbest:76,Lbest:66
0.694995 0.672576 0.2972 0.656976 0.67943,BJA,Gbest:76,Lbest:-1065
0.694995 0.672576 0.2972 0.656976 0.67943,BJA,Gbest:76,Lbest:54
0.694999 0.672576 0.297199 0.657953 0.67943,BJA,Gbest:76,Lbest:-1075
0.694999 0.672576 0.297199 0.657953 0.67943,BJA,Gbest:76,Lbest:-1079
0.694999 0.672576 0.297198 0.657953 0.679461,BJA,Gbest:76,Lbest:59
0.694999 0.673553 0.297196 0.657953 0.679461,BJA,Gbest:76,Lbest:-1073
0.695 0.673553 0.297196 0.659906 0.679461,BJA,Gbest:76,Lbest:63
0.695 0.675506 0.297196 0.659906 0.679461,BJA,Gbest:76,Lbest:49
0.695 0.675506 0.297196 0.659906 0.679522,BJA,Gbest:76,Lbest:-1084
0.695 0.675506 0.297193 0.659906 0.679522,BJA,Gbest:76,Lbest:65
0.695 0.675506 0.297193 0.659906 0.679522,BJA,Gbest:76,Lbest:65
0.695 0.675506 0.297193 0.659906 0.679522,BJA,Gbest:76,Lbest:-1062
0.695 0.675506 0.297193 0.659906 0.679644,BJA,Gbest:76,Lbest:66
0.695 0.675506 0.297193 0.659906 0.679644,BJA,Gbest:76,Lbest:-1057
0.695 0.677459 0.297193 0.659906 0.679644,BJA,Gbest:76,Lbest:-1075
0.695 0.677459 0.297193 0.659906 0.679644,BJA,Gbest:76,Lbest:-1073
0.695 0.677459 0.297185 0.659906 0.679644,BJA,Gbest:76,Lbest:56
0.695 0.677459 0.29717 0.659906 0.679644,BJA,Gbest:76,Lbest:65
0.695 0.677459 0.29717 0.659906 0.679644,BJA,Gbest:76,Lbest:65
0.695 0.677459 0.297139 0.659906 0.679644,BJA,Gbest:76,Lbest:-1070
0.695 0.677459 0.297139 0.659906 0.679644,BJA,Gbest:76,Lbest:-1084
0.695 0.677459 0.297139 0.659906 0.679644,BJA,Gbest:76,Lbest:71
0.695 0.677459 0.297139 0.661859 0.679644,BJA,Gbest:76,Lbest:-1070
0.695 0.677459 0.297139 0.661859 0.679888,BJA,Gbest:76,Lbest:-1072
0.695 0.677459 0.297078 0.662836 0.680376,BJA,Gbest:76,Lbest:51
0.695 0.677459 0.296956 0.662836 0.680376,BJA,Gbest:76,Lbest:60
0.695 0.677459 0.296712 0.663324 0.680376,BJA,Gbest:76,Lbest:64
0.695 0.677459 0.296712 0.663324 0.680376,BJA,Gbest:76,Lbest:71
0.695001 0.677459 0.296712 0.663568 0.681353,BJA,Gbest:76,Lbest:71
0.695001 0.677459 0.296712 0.663568 0.683306,BJA,Gbest:76,Lbest:-1065
0.695001 0.677459 0.296224 0.663568 0.683306,BJA,Gbest:76,Lbest:-1070
0.695001 0.677459 0.295247 0.66369 0.683306,BJA,Gbest:76,Lbest:54
0.695001 0.677459 0.295247 0.66369 0.683306,BJA,Gbest:76,Lbest:-1070
0.695001 0.677459 0.295247 0.663751 0.683306,BJA,Gbest:76,Lbest:-1068
0.695001 0.677459 0.295247 0.663751 0.683306,BJA,Gbest:76,Lbest:66
0.695002 0.677459 0.295247 0.663751 0.683306,BJA,Gbest:76,Lbest:66
0.695004 0.677459 0.293294 0.663751 0.683306,BJA,Gbest:76,Lbest:59
0.695007 0.677459 0.291341 0.663751 0.683306,BJA,Gbest:76,Lbest:66
0.695015 0.677459 0.291341 0.663751 0.685259,BJA,Gbest:76,Lbest:53
0.695015 0.677459 0.291341 0.663751 0.685259,BJA,Gbest:76,Lbest:65
0.695015 0.677459 0.291341 0.663751 0.686236,BJA,Gbest:76,Lbest:61
0.695015 0.677459 0.290364 0.663751 0.686236,BJA,Gbest:76,Lbest:-1069
0.695015 0.677459 0.290364 0.663751 0.686236,BJA,Gbest:76,Lbest:59
0.695015 0.677459 0.290364 0.663751 0.686236,BJA,Gbest:76,Lbest:61
0.695015 0.677459 0.289876 0.663782 0.686236,BJA,Gbest:76,Lbest:-1067
0.695015 0.677459 0.289632 0.663782 0.686236,BJA,Gbest:76,Lbest:-1063
0.695015 0.677459 0.289632 0.663782 0.686236,BJA,Gbest:76,Lbest:64
0.69503 0.677459 0.289632 0.663782 0.686724,BJA,Gbest:76,Lbest:-1058
0.69503 0.678436 0.28951 0.663797 0.686968,BJA,Gbest:76,Lbest:-1078
0.69503 0.678436 0.28951 0.663799 0.686968,BJA,Gbest:76,Lbest:62
0.69503 0.678436 0.289449 0.6638 0.68709,BJA,Gbest:76,Lbest:-1075
0.69503 0.678436 0.289418 0.6638 0.687151,BJA,Gbest:76,Lbest:-1078
0.69503 0.678436 0.289418 0.6638 0.687151,BJA,Gbest:76,Lbest:56
0.695061 0.678436 0.289403 0.6638 0.687151,BJA,Gbest:76,Lbest:66
0.695061 0.678436 0.289401 0.663802 0.687151,BJA,Gbest:76,Lbest:-1073
0.695122 0.678436 0.2894 0.663802 0.687182,BJA,Gbest:76,Lbest:-1082
0.695122 0.678436 0.2894 0.663802 0.687182,BJA,Gbest:76,Lbest:-1074
0.695122 0.678436 0.2894 0.663802 0.687182,BJA,Gbest:76,Lbest:62
0.695122 0.678924 0.2894 0.663802 0.687182,BJA,Gbest:76,Lbest:65
0.695122 0.678924 0.2894 0.663802 0.687182,BJA,Gbest:76,Lbest:61
0.695122 0.678924 0.2894 0.663802 0.687182,BJA,Gbest:76,Lbest:-1093
0.695122 0.678924 0.2894 0.663802 0.687182,BJA,Gbest:76,Lbest:62
0.695122 0.678924 0.2894 0.663802 0.687182,BJA,Gbest:76,Lbest:-1076
0.695244 0.678924 0.2894 0.663802 0.687197,BJA,Gbest:76,Lbest:55
0.695244 0.679168 0.2894 0.663802 0.687197,BJA,Gbest:76,Lbest:70
0.695244 0.67929 0.2894 0.663802 0.687197,BJA,Gbest:76,Lbest:-1062
0.695244 0.67929 0.289399 0.663806 0.687197,BJA,Gbest:76,Lbest:71
0.695244 0.67929 0.289398 0.663806 0.687197,BJA,Gbest:76,Lbest:-1067
0.695244 0.679351 0.289396 0.663813 0.687199,BJA,Gbest:76,Lbest:64
0.695244 0.679351 0.289392 0.663813 0.687199,BJA,Gbest:76,Lbest:59
0.695244 0.679351 0.289392 0.663813 0.687199,BJA,Gbest:76,Lbest:-1067
0.695488 0.679351 0.289392 0.663813 0.687199,BJA,Gbest:76,Lbest:58
0.695976 0.679382 0.289392 0.663813 0.687199,BJA,Gbest:76,Lbest:66
0.695976 0.679382 0.289385 0.663813 0.687199,BJA,Gbest:76,Lbest:71
0.695976 0.679382 0.28937 0.663813 0.687199,BJA,Gbest:76,Lbest:-1074
0.695976 0.679382 0.28937 0.663813 0.687199,BJA,Gbest:76,Lbest:-1066
0.695976 0.679382 0.289339 0.663813 0.687199,BJA,Gbest:76,Lbest:48
0.695976 0.679382 0.289278 0.663813 0.687199,BJA,Gbest:76,Lbest:-1062
0.695976 0.679382 0.289278 0.663813 0.687199,BJA,Gbest:76,Lbest:48
0.695976 0.679382 0.289156 0.663829 0.687199,BJA,Gbest:76,Lbest:-1081
0.695976 0.679397 0.289156 0.663829 0.687199,BJA,Gbest:76,Lbest:-1081
0.695976 0.679397 0.288912 0.663829 0.687199,BJA,Gbest:76,Lbest:-1077
0.695976 0.679397 0.288912 0.663829 0.687199,BJA,Gbest:76,Lbest:70
0.696953 0.679397 0.288912 0.663859 0.687199,BJA,Gbest:76,Lbest:-1090
0.696953 0.679397 0.288424 0.663859 0.687199,BJA,Gbest:76,Lbest:46
0.696953 0.679397 0.288424 0.663859 0.687199,BJA,Gbest:76,Lbest:-1078
0.696953 0.679397 0.288424 0.663859 0.687199,BJA,Gbest:76,Lbest:51
0.696953 0.679397 0.287447 0.663859 0.687199,BJA,Gbest:76,Lbest:64
0.698906 0.679397 0.287447 0.66392 0.687199,BJA,Gbest:76,Lbest:58
0.698906 0.679399 0.285494 0.664042 0.6872,BJA,Gbest:76,Lbest:58
0.698906 0.6794 0.285494 0.664042 0.6872,BJA,Gbest:76,Lbest:60
0.698906 0.6794 0.285494 0.664042 0.6872,BJA,Gbest:76,Lbest:-1082
0.698906 0.6794 0.285494 0.664042 0.6872,BJA,Gbest:76,Lbest:71
0.698906 0.6794 0.285494 0.664042 0.6872,BJA,Gbest:76,Lbest:-1062
0.698906 0.6794 0.285494 0.664042 0.6872,BJA,Gbest:76,Lbest:-1069
0.700859 0.6794 0.283541 0.664042 0.6872,BJA,Gbest:76,Lbest:-1081
0.700859 0.6794 0.283541 0.664286 0.6872,BJA,Gbest:76,Lbest:-1072
0.701836 0.6794 0.282564 0.664286 0.6872,BJA,Gbest:76,Lbest:65
0.701836 0.6794 0.282076 0.664286 0.6872,BJA,Gbest:76,Lbest:-1062
0.702324 0.6794 0.282076 0.664286 0.687202,BJA,Gbest:76,Lbest:-1074
0.702324 0.6794 0.282076 0.664286 0.687202,BJA,Gbest:76,Lbest:59
0.702324 0.6794 0.282076 0.664775 0.687202,BJA,Gbest:76,Lbest:-1068
0.702324 0.6794 0.282076 0.665751 0.687202,BJA,Gbest:76,Lbest:57
0.702324 0.6794 0.282076 0.665751 0.687202,BJA,Gbest:76,Lbest:38
0.702324 0.6794 0.282076 0.665751 0.687206,BJA,Gbest:76,Lbest:-1068
0.702324 0.6794 0.282076 0.665751 0.687213,BJA,Gbest:76,Lbest:71
